web-scraper-order;web-scraper-start-url;produit;marque;taille;prix
1736613405-1;https://www.geantdrive.tn/tunis-city/10-boissons;Eau minérale;DELICE;250ML;0.300 DT
1736613405-2;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson instantannée;JOUTO;7GR Citron;0.350 DT
1736613405-3;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson instantannée;JOUTO;7GR Cocktail;0.350 DT
1736613405-4;https://www.geantdrive.tn/tunis-city/10-boissons;Eau minérale;AQUALINE;0.5L;0.400 DT
1736613405-5;https://www.geantdrive.tn/tunis-city/10-boissons;Eau plate;JEKTISS;0.5L;0.400 DT
1736613405-6;https://www.geantdrive.tn/tunis-city/10-boissons;Eau minérale;MARWA;0.5L;0.420 DT
1736613405-7;https://www.geantdrive.tn/tunis-city/10-boissons;Eau minérale;CRISTALINE;0.5L;0.420 DT
1736613405-8;https://www.geantdrive.tn/tunis-city/10-boissons;Eau minérale;SAFIA;0.5L;0.420 DT
1736613405-9;https://www.geantdrive.tn/tunis-city/10-boissons;Eau minérale;MELLITI;0.5L;0.420 DT
1736613405-10;https://www.geantdrive.tn/tunis-city/10-boissons;Eau minérale;MELINA;0.5L;0.420 DT
1736613405-11;https://www.geantdrive.tn/tunis-city/10-boissons;Eau gazéifiée;JEKTISS;0.5L;0.450 DT
1736613405-12;https://www.geantdrive.tn/tunis-city/10-boissons;Eau de source;DELICE;0.5L;0.480 DT
1736613405-13;https://www.geantdrive.tn/tunis-city/10-boissons;Eau minérale;PALMA;0.5L;0.500 DT
1736613405-14;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;FRUZZY;125ML Orange;0.520 DT
1736613405-15;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;FRUZZY;125ML Tropical;0.520 DT
1736613405-16;https://www.geantdrive.tn/tunis-city/10-boissons;Eau de source;JEKTISS;1L;0.610 DT
1736613405-17;https://www.geantdrive.tn/tunis-city/10-boissons;Eau minérale;CRISTALINE;1.5L;0.620 DT
1736613405-18;https://www.geantdrive.tn/tunis-city/10-boissons;Eau gazéifiée;GARCI;1L;0.620 DT
1736613405-19;https://www.geantdrive.tn/tunis-city/10-boissons;Eau minérale;MELLITI;1.5L;0.630 DT
1736613405-20;https://www.geantdrive.tn/tunis-city/10-boissons;Eau minérale;AQUALINE;1L;0.630 DT
1736613405-21;https://www.geantdrive.tn/tunis-city/10-boissons;Eau de source;MIRA;0.95L;0.635 DT
1736613405-22;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;JUGO KIDS;125ML Orange;0.590 DT
1736613405-23;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;JUGO KIDS;125ML Poire;0.590 DT
1736613405-24;https://www.geantdrive.tn/tunis-city/10-boissons;Eau minérale;MARWA;1.5L;0.640 DT
1736613405-25;https://www.geantdrive.tn/tunis-city/10-boissons;Eau gazéifiée;JEKTISS;1L;0.645 DT
1736613405-26;https://www.geantdrive.tn/tunis-city/10-boissons;Eau minérale;SABRINE;1.5L;0.650 DT
1736613405-27;https://www.geantdrive.tn/tunis-city/10-boissons;Eau minérale;AQUALINE;1.5L;0.660 DT
1736613405-28;https://www.geantdrive.tn/tunis-city/10-boissons;Eau minérale;DIMA;1.5L;0.660 DT
1736613405-29;https://www.geantdrive.tn/tunis-city/10-boissons;Eau minérale;TIJEN;1.5L;0.670 DT
1736613405-30;https://www.geantdrive.tn/tunis-city/10-boissons;Eau de source;DELICE;1.5L;0.680 DT
1736613405-31;https://www.geantdrive.tn/tunis-city/10-boissons;Eau minérale;SAFIA;1.5L;0.690 DT
1736613405-32;https://www.geantdrive.tn/tunis-city/10-boissons;Eau de source;ELIXIR;1.5L;0.700 DT
1736613405-33;https://www.geantdrive.tn/tunis-city/10-boissons;Eau minérale;PALMA;1.5L;0.750 DT
1736613405-34;https://www.geantdrive.tn/tunis-city/10-boissons;Eau minérale;DIMA;2L;0.750 DT
1736613405-35;https://www.geantdrive.tn/tunis-city/10-boissons;Eau minérale;AQUALINE;2L;0.760 DT
1736613405-36;https://www.geantdrive.tn/tunis-city/10-boissons;Eau minérale;MELINA;2Litres;0.790 DT
1736613405-37;https://www.geantdrive.tn/tunis-city/10-boissons;Eau minérale;MIRA;2L;0.790 DT
1736613405-38;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson instantanée;FRUITO;30GR Orange;0.750 DT
1736613405-39;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson instantanée;FRUITO;30GR Citron;0.750 DT
1736613405-40;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson instantanée;FRUITO;30GR Mangue;0.750 DT
1736613405-41;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson instantanée;FRUITO;30GR Fraise;0.750 DT
1736613405-42;https://www.geantdrive.tn/tunis-city/10-boissons;Eau minérale;CRISTALINE;2L;0.840 DT
1736613405-43;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson instantanée;FRUITO;30GR Ananas;0.750 DT
1736613405-44;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson instantanée;FRUITO;30GR Pêche;0.750 DT
1736613405-45;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson instantanée;FRUITO;30GR Cocktail;0.750 DT
1736613405-46;https://www.geantdrive.tn/tunis-city/10-boissons;Eau minérale;FOURAT;2L;0.850 DT
1736613405-47;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;DELICE;20CL Ananas;0.870 DT
1736613405-48;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;STIL;20CL Pêche;0.870 DT
1736613405-49;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;STIL;20CL Orange-Banane Bnino;0.870 DT
1736613405-50;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;STIL;20CL Ananas;0.870 DT
1736613405-51;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;STIL;20CL Fraise-Banane Bnino;0.870 DT
1736613405-52;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;STIL;20CL Mangue;0.870 DT
1736613405-53;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;DELICE;20CL Mangue;0.870 DT
1736613405-54;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;STIL;20CL Orange;0.870 DT
1736613405-55;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;STIL;20CL Frutto Bnino;0.870 DT
1736613405-56;https://www.geantdrive.tn/tunis-city/10-boissons;Nectar;DELICE;20CL Multi Vitaminée;0.870 DT
1736613405-57;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;DELICE;20CL Orange;0.870 DT
1736613405-58;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;STIL;20CL Tropical Bnino;0.870 DT
1736613405-59;https://www.geantdrive.tn/tunis-city/10-boissons;Eau minérale;PALMA;2L;0.900 DT
1736613405-60;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;TROPICO;20CL Cocktail;0.940 DT
1736613405-61;https://www.geantdrive.tn/tunis-city/10-boissons;Eau gazéifiée;DELICE DELI'O;250ML Pêche;0.960 DT
1736613405-62;https://www.geantdrive.tn/tunis-city/10-boissons;Eau gazéifiée;DELICE DELI'O;250ML Ananas;0.960 DT
1736613405-63;https://www.geantdrive.tn/tunis-city/10-boissons;Eau gazéifiée;DELICE DELI'O;250ML Fraise;0.960 DT
1736613405-64;https://www.geantdrive.tn/tunis-city/10-boissons;Eau gazéifiée;DELICE DELI'O;250ML Menthe;0.960 DT
1736613405-65;https://www.geantdrive.tn/tunis-city/10-boissons;Eau gazéifiée;DELICE DELI'O;250ML Poire;0.960 DT
1736613405-66;https://www.geantdrive.tn/tunis-city/10-boissons;Eau gazéifiée;DELICE DELI'O;250ML Pomme;0.960 DT
1736613405-67;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;COCA COLA;24CL Zéro;1.160 DT
1736613405-68;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;STIL;25CL Mangue Energy;1.200 DT
1736613405-69;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;STIL;25CL Tropical Bnino;1.200 DT
1736613405-70;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;STIL;25CL Cocktail energy;1.200 DT
1736613405-71;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;FANTA;30CL Citron;1.210 DT
1736613405-72;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;BOGA;30CL Sans sucre;1.210 DT
1736613405-73;https://www.geantdrive.tn/tunis-city/10-boissons;Eau gazéifiée;BOGA;30CL Pêche-Abricot;1.210 DT
1736613405-74;https://www.geantdrive.tn/tunis-city/10-boissons;Eau gazéifiée;BOGA;30CL Fruit rouge;1.210 DT
1736613405-75;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;PUNCH;30CL Orange;1.230 DT
1736613405-76;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;FANTA;30CL Pomme;1.230 DT
1736613405-77;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;BOGA;30CL Mojito;1.230 DT
1736613405-78;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;COCA COLA;30CL Zero;1.230 DT
1736613405-79;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;PUNCH;30CL Cidre;1.230 DT
1736613405-80;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;PUNCH;30CL Pomme;1.230 DT
1736613405-81;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;OUBOUR LAND;200ML Mangue;1.050 DT
1736613405-82;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;OUBOUR LAND;200ML Cocktail;1.050 DT
1736613405-83;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;OUBOUR LAND;200ML Orange;1.050 DT
1736613405-84;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;COCA COLA;30CL;1.260 DT
1736613405-85;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;OH;25CL Berries;1.270 DT
1736613405-86;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;COCA COLA;24CL;1.270 DT
1736613405-87;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;OH;25CL Banane orange;1.270 DT
1736613405-88;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;FANTA;30CL Orange;1.270 DT
1736613405-89;https://www.geantdrive.tn/tunis-city/10-boissons;Nectar;OH;25CL Poire;1.270 DT
1736613405-90;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;SCHWEPPES;24CL Tonic;1.290 DT
1736613405-91;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;BOGA;30CL Cidre;1.290 DT
1736613405-92;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;SCHWEPPES;24CL Agrumes;1.290 DT
1736613405-93;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;SCHWEPPES;24CL Citron;1.290 DT
1736613405-94;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;VIVA;24CL Pêche;1.120 DT
1736613405-95;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;BOGA;30CL Lime;1.320 DT
1736613405-96;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;BOGA;24CL Menthe;1.320 DT
1736613405-97;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;FANTA;24CL Pomme;1.320 DT
1736613405-98;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;FANTA;24CL Orange;1.320 DT
1736613405-99;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;BOGA;24CL Cidre;1.320 DT
1736613405-100;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;VIVA;24CL Citron;1.120 DT
1736613405-101;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;RAOUA;24CL Chani;1.150 DT
1736613405-102;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;VIVA;24CL Cidre;1.120 DT
1736613405-103;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;SPRITE;24CL;1.320 DT
1736613405-104;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;VIVA;24CL Pomme;1.120 DT
1736613405-105;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;APLA;24CL;1.350 DT
1736613405-106;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;COCA COLA;50CL Zéro;1.390 DT
1736613405-107;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;VIVA;50CL Pêche;1.420 DT
1736613405-108;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;ORANGINA;24CL Zéro;1.420 DT
1736613405-109;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;VIVA;50CL Pomme;1.420 DT
1736613405-110;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;TROPICO;50CL;1.290 DT
1736613405-111;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;VIVA;50CL Cidre;1.420 DT
1736613405-112;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;VIVA;50CL Citron;1.420 DT
1736613405-113;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;ORANGINA;40CL Au pulpe d'orange;1.430 DT
1736613405-114;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;ORANGINA;0.4L Zèro;1.430 DT
1736613405-115;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;FANTA;50CL Tropical;1.440 DT
1736613405-116;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;BOGA;50CL Menthe;1.440 DT
1736613405-117;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;BOGA;50CL Mojito;1.440 DT
1736613405-118;https://www.geantdrive.tn/tunis-city/10-boissons;Bière sans alcool;CELESTIA;24CL Mojito;1.460 DT
1736613405-119;https://www.geantdrive.tn/tunis-city/10-boissons;Bière sans alcool;CELESTIA;24CL;1.460 DT
1736613405-120;https://www.geantdrive.tn/tunis-city/10-boissons;Bière sans alcool;CELESTIA;24CL Citron;1.460 DT
1736613405-121;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;ARIS;250ML Mangue;1.470 DT
1736613405-122;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;ARIS;250ML Ananas;1.470 DT
1736613405-123;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;ARIS;250ML Cocktail;1.470 DT
1736613405-124;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;PUNCH;30CL Pulpe;1.490 DT
1736613405-125;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;COCA COLA;50CL;1.490 DT
1736613405-126;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;FANTA;50CL Orange;1.490 DT
1736613405-127;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;PUNCH;30CL Cocktail tropical...;1.490 DT
1736613405-128;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;BOGA;50CL Cidre;1.490 DT
1736613405-129;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;BOGA;50CL Lime;1.490 DT
1736613405-130;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;BEYTI;23.5CL Orange;1.490 DT
1736613405-131;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;APLA;50CL Pomme;1.530 DT
1736613405-132;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;SPRITE;50CL;1.530 DT
1736613405-133;https://www.geantdrive.tn/tunis-city/10-boissons;Bière sans alcool;CELESTIA;25CL Fraise-Grenade;1.590 DT
1736613405-134;https://www.geantdrive.tn/tunis-city/10-boissons;Bière sans alcool;CELESTIA;25CL;1.590 DT
1736613405-135;https://www.geantdrive.tn/tunis-city/10-boissons;Bière sans alcool;CELESTIA;25CL Citron;1.590 DT
1736613405-136;https://www.geantdrive.tn/tunis-city/10-boissons;Bière sans alcool;CELESTIA;25CL Mojito;1.590 DT
1736613405-137;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;ORANGINA;24CL;1.600 DT
1736613405-138;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;PUNCH;0.5L Pomme;1.630 DT
1736613405-139;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;PUNCH;0.5L Cidre;1.630 DT
1736613405-140;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;PUNCH;0.5L Citron;1.630 DT
1736613405-141;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;PUNCH;0.5L Orange;1.630 DT
1736613405-142;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;PUNCH;0.5L Lim;1.630 DT
1736613405-143;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;PUNCH;0.5L Au pulpe d'orange;1.740 DT
1736613405-144;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;SCHWEPPES;50CL Agrumes;1.850 DT
1736613405-145;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;SCHWEPPES;50CL Citron;1.850 DT
1736613405-146;https://www.geantdrive.tn/tunis-city/10-boissons;Bière;ELBEYA;24CL;1.900 DT
1736613405-147;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;SUN TOP;250ML Berry mix;1.950 DT
1736613405-148;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson ice tea;ARIS;300ML Citron;1.850 DT
1736613405-149;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;SUN TOP;250ML Mix fruits;1.950 DT
1736613405-150;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson ice tea;ARIS;300ML Pêche;1.850 DT
1736613405-151;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson ice tea;ARIS;300ML Fruits rouges;1.850 DT
1736613405-152;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;SUN TOP;250ML Mango;1.950 DT
1736613405-153;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson ice tea;ARIS;300ML Pomme;1.850 DT
1736613405-154;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson ice tea;ARIS;300ML Ananas;1.850 DT
1736613405-155;https://www.geantdrive.tn/tunis-city/10-boissons;Bière;STELLA;24CL Gold;2.050 DT
1736613405-156;https://www.geantdrive.tn/tunis-city/10-boissons;Bière;619;24CL;2.150 DT
1736613405-157;https://www.geantdrive.tn/tunis-city/10-boissons;Bière;GOLDEN BRAU;24CL;2.150 DT
1736613405-158;https://www.geantdrive.tn/tunis-city/10-boissons;Bière;STELLA;24CL Black;2.250 DT
1736613405-159;https://www.geantdrive.tn/tunis-city/10-boissons;Bière;EXTRA DRY;24CL;2.280 DT
1736613405-160;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;BOGA;1L Lime;2.360 DT
1736613405-161;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;COCA COLA;1L;2.360 DT
1736613405-162;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;BOGA;1L Cidre;2.360 DT
1736613405-163;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;FANTA;1L Orange;2.360 DT
1736613405-164;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;BOGA;1L Sans sucre;2.390 DT
1736613405-165;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;ORANGINA;0.8L Zèro;2.390 DT
1736613405-166;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;FANTA;1L Orange zéro;2.390 DT
1736613405-167;https://www.geantdrive.tn/tunis-city/10-boissons;Eau minérale;PRIMAQUA;6L;2.390 DT
1736613405-168;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;VIVA;1L Citron;2.420 DT
1736613405-169;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;TROPICO;1L;2.420 DT
1736613405-170;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;VIVA;1L Pêche;2.420 DT
1736613405-171;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;VIVA;1L Cidre;2.420 DT
1736613405-172;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;RAOUA;1L Chani;2.420 DT
1736613405-173;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;VIVA;1L Pomme;2.420 DT
1736613405-174;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;COCA COLA;1L Zéro;2.430 DT
1736613405-175;https://www.geantdrive.tn/tunis-city/10-boissons;Bière;AMSTEL;24CL;2.440 DT
1736613405-176;https://www.geantdrive.tn/tunis-city/10-boissons;Bière;CELTIA;24CL;2.450 DT
1736613405-177;https://www.geantdrive.tn/tunis-city/10-boissons;Bière;HEINEKEN;25CL 0.0;2.450 DT
1736613405-178;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;FANTA;1L Citron;2.560 DT
1736613405-179;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;APLA;1L Pomme;2.560 DT
1736613405-180;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;BOGA;1L Menthe;2.560 DT
1736613405-181;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;FANTA;1L Pomme;2.560 DT
1736613405-182;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;BOGA;1L Mojito;2.560 DT
1736613405-183;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;SPRITE;1L;2.560 DT
1736613405-184;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;SCHWEPPES;1L Ananas;2.560 DT
1736613405-185;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;ORANGINA;80CL Au pulpe d'orange;2.560 DT
1736613405-186;https://www.geantdrive.tn/tunis-city/10-boissons;Bière;ELBEYA;25CL;2.620 DT
1736613405-187;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;PUNCH;1L Cidre;2.650 DT
1736613405-188;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;PUNCH;1L Pomme;2.650 DT
1736613405-189;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;PUNCH;1L Orange;2.650 DT
1736613405-190;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;PUNCH;1L Citron;2.650 DT
1736613405-191;https://www.geantdrive.tn/tunis-city/10-boissons;Bière;AMSTEL;25CL;2.690 DT
1736613405-192;https://www.geantdrive.tn/tunis-city/10-boissons;Bière;CELTIA;25CL;2.730 DT
1736613405-193;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;SCHWEPPES;1L Agrume;2.750 DT
1736613405-194;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;SCHWEPPES;1L Citron;2.750 DT
1736613405-195;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;SCHWEPPES;1L Tonic;2.750 DT
1736613405-196;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;PUNCH;1L Au pulpe d'orange;2.890 DT
1736613405-197;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson fermentée;SUNSET;24CL Mojito;2.950 DT
1736613405-198;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson fermentée;SUNSET;24CL Citron-Grenadine;2.950 DT
1736613405-199;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;VIVA;1.5L Citron;2.990 DT
1736613405-200;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;VIVA;1.5L Pomme;2.990 DT
1736613405-201;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;VIVA;1.5L Cidre;2.990 DT
1736613405-202;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;RAOUA;1.5L Cassis framboise;2.990 DT
1736613405-203;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;VIVA;1.5L Pêche;2.990 DT
1736613405-204;https://www.geantdrive.tn/tunis-city/10-boissons;Bière;BECKS;24CL;3.000 DT
1736613405-205;https://www.geantdrive.tn/tunis-city/10-boissons;Bière;HEINEKEN;24CL;3.070 DT
1736613405-206;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;STIL;1L Mangue;3.090 DT
1736613405-207;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;STIL;1L Tropical Bnino;3.090 DT
1736613405-208;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;STIL;1L Orange;3.090 DT
1736613405-209;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;STIL;1L Cocktail;3.090 DT
1736613405-210;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;TROPICO;1.5L;3.090 DT
1736613405-211;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;STIL;1L Ananas;3.090 DT
1736613405-212;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;COCA COLA;1.5L Zéro;3.130 DT
1736613405-213;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;ARIS;750ML Ananas;3.150 DT
1736613405-214;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;ARIS;750ML Cocktail;3.150 DT
1736613405-215;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;ARIS;750ML Mangue;3.150 DT
1736613405-216;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;ARIS;750ML Orange;3.150 DT
1736613405-217;https://www.geantdrive.tn/tunis-city/10-boissons;Bière;BECKS;25CL;3.150 DT
1736613405-218;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;PUNCH;1.5L Citron;2.750 DT
1736613405-219;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;PUNCH;1.5L Pomme;2.750 DT
1736613405-220;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;PUNCH;1.5L Orange;2.750 DT
1736613405-221;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;PUNCH;1.5L Cidre;2.750 DT
1736613405-222;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;DELICE;1L Raisin;3.190 DT
1736613405-223;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;TROPICO;1L Cocktail de fruits;3.190 DT
1736613405-224;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;BOGA;1.5L Cidre;3.190 DT
1736613405-225;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;DELICE;1L Mojito;3.190 DT
1736613405-226;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson au jus;DELICE;1L Orange;3.190 DT
1736613405-227;https://www.geantdrive.tn/tunis-city/10-boissons;Boisson gazeuse;COCA COLA;1.5L;3.190 DT
1736613405-228;https://www.geantdrive.tn/tunis-city/10-boissons;Nectar;DELICE;1L Tropical;3.190 DT
1736613405-229;https://www.geantdrive.tn/tunis-city/10-boissons;Nectar;DELICE;1L Multi Vitaminée;3.190 DT
