web-scraper-order;web-scraper-start-url;produit;marque;taille;prix
1736617915-400;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Crokids surgelés;EL MAZRAA;260GR;9.380 DT
1736617915-401;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Frites classics;FRIES DAY;750GR;9.490 DT
1736617915-402;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Macédoine de légumes s...;PINGUIN;450GR;9.490 DT
1736617915-403;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Chicken nuggets;CUISTO;400GR;9.500 DT
1736617915-404;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Haricots verts surgelés;PINGUIN;450GR;9.590 DT
1736617915-405;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Margarine;GOLDINA;1KG;9.625 DT
1736617915-406;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Finger de dinde pané s...;EL MAZRAA;300GR;9.680 DT
1736617915-407;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Fromage fondu à la crème;LE CUISTOT;4x75GR;9.680 DT
1736617915-408;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Fromage granello;ZANETTI;100GR;9.790 DT
1736617915-409;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Fromage emmental;KAISER;10 tranches;9.810 DT
1736617915-410;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Râpé gruyère;FIORE;120GR;9.880 DT
1736617915-411;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Moules précuites;DELICES DE LA MER;400GR;9.880 DT
1736617915-412;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Râpé mixte;FIORE;150GR;7.990 DT
1736617915-413;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Petit moule;PAYSAN BRETON;100GR Ail et fines herbes;9.990 DT
1736617915-414;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Petit moule;PAYSAN BRETON;100GR Nature;9.990 DT
1736617915-415;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Fonds d'artichaut;FLIFLA;Pot 200GR;9.990 DT
1736617915-416;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Fromage carré;DELICE;24 Portions;9.190 DT
1736617915-417;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Fromage fondu;MILKANA;32 Portions;10.170 DT
1736617915-418;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Fromage slice burger;FROMY;360GR-24 Tranches Au...;10.180 DT
1736617915-419;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Camembert;TERROIR DE LANSARINE;150GR;10.190 DT
1736617915-420;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Fromage fondu rapé;FROMY;280GR;10.190 DT
1736617915-421;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Margarine;JADIDA;1KG;10.200 DT
1736617915-422;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Crevette décortiquée s...;CAPTAIN SINDBAD;250GR;10.220 DT
1736617915-423;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Cordon bleu;CUISTO;340GR;9.290 DT
1736617915-424;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Frites allumettes;FRIES DAY;750GR;10.490 DT
1736617915-425;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Cordon bleu surgelés;EL MAZRAA;350GR;10.490 DT
1736617915-426;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Anneaux de calamars panés;FAKAM;250GR;9.990 DT
1736617915-427;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Margarine;GOLDINA;1KG;9.290 DT
1736617915-428;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Hamburger de dinde;CHAHIA;;9.490 DT
1736617915-429;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Fromage frais carré;PRESIDENT;24 Portions;10.970 DT
1736617915-430;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Moules décoquillées;FAKAM;250GR;10.990 DT
1736617915-431;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Camembert;SOUANI;150GR Couteaux et...;9.290 DT
1736617915-432;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Escalope de poulet pan...;EL MAZRAA;280GR;11.190 DT
1736617915-433;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Mozzarella;MAJESTE;250GR;9.490 DT
1736617915-434;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Anneaux de calamars;TUNIFOOD;300GR;9.490 DT
1736617915-435;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Crème fraîche;PAYSAN BRETON;20CL;11.210 DT
1736617915-436;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Fromage gouda;KAISER;210GR;11.280 DT
1736617915-437;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Fromage à l'emmental;KAISER;180GR;11.280 DT
1736617915-438;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Fromage edam;KAISER;210GR;11.280 DT
1736617915-439;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Petit pois surgelés;PINGUIN;450GR;11.290 DT
1736617915-440;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Glace;EXQUISE;900ML Chocolat;8.590 DT
1736617915-441;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Glace;EXQUISE;900ML Menthe-Citron;8.590 DT
1736617915-442;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Glace;EXQUISE;900ML Café-Vanille;8.590 DT
1736617915-443;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Glace;EXQUISE;900ML Fraise-Cheesecake;8.590 DT
1736617915-444;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Glace;EXQUISE;900ML Pistache-Vanille;8.590 DT
1736617915-445;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Glace;EXQUISE;900ML Chocolat-Noisette;8.590 DT
1736617915-446;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Cordon bleu;MLIHA;320GR;11.690 DT
1736617915-447;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Glace;BOULE D'OR;1 L Fraise;11.980 DT
1736617915-448;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Glace;BOULE D'OR;1 L Chocolat;11.980 DT
1736617915-449;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Glace;BOULE D'OR;1 L Vanille;11.980 DT
1736617915-450;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Glace;BOULE D'OR;1 L Pistache;11.980 DT
1736617915-451;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Sorbet;BOULE D'OR;1 L Citron;11.980 DT
1736617915-452;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Glace;BOULE D'OR;1 L Noisette;11.980 DT
1736617915-453;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Kebab de dinde;CHAHIA;300GR;11.990 DT
1736617915-454;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Calamars en tubes;MAHJOUB;500GR;11.990 DT
1736617915-455;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Donuts;CHAHIA;320GR Au fromage;8.990 DT
1736617915-456;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Boulettes au fromage p...;EL MAZRAA;500GR;12.080 DT
1736617915-457;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Bâtonnets de poisson p...;MIMA;280GR;12.150 DT
1736617915-458;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Chiken pop corn;EL MAZRAA;500GR;9.990 DT
1736617915-459;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Glace;EXTASIO OLA;900ML Chocolat;12.190 DT
1736617915-460;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Glace;EXTASIO OLA;900ML Vanille;12.190 DT
1736617915-461;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Glace;EXTASIO OLA;900ML Pistache;12.190 DT
1736617915-462;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Glace;EXTASIO OLA;900ML Fraise;12.190 DT
1736617915-463;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Glace;EXTASIO OLA;900ML Citron;12.190 DT
1736617915-464;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Champignons émincés;PINGUIN;450GR;12.240 DT
1736617915-465;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;choux de bruxelles sur...;PINGUIN;450GR;12.240 DT
1736617915-466;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Mélange chinois;GREENS;450GR;12.240 DT
1736617915-467;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Calamar en anneaux;CAPTAIN SINDBAD;350GR;12.250 DT
1736617915-468;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Frites surgelés wedges;FRIES DAY;750GR;12.480 DT
1736617915-469;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Cordon bleu surgelés;CHAHIA;480GR 4 pièces;12.580 DT
1736617915-470;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Fromage bleu;GRAND'OR;100GR;12.590 DT
1736617915-471;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Crabe nettoyé coupé;FAKAM;500GR Moyen modèle;12.690 DT
1736617915-472;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Burger de poisson surgelé;MIMA;280GR;12.790 DT
1736617915-473;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Cordon bleu;MLIHA;400GR;12.790 DT
1736617915-474;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Glace;IGLOO;1L Vanille;12.790 DT
1736617915-475;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Glace;IGLOO;1L Fraise;12.790 DT
1736617915-476;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Glace;IGLOO;1L Caramel au beurre;12.790 DT
1736617915-477;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Brocolis en fleurettes...;PINGUIN;450GR;12.950 DT
1736617915-478;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Smaan végétal;ASEEL;500ML;12.980 DT
1736617915-479;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Lamelles de calamars;TUNIFOOD;300GR Panés;12.990 DT
1736617915-480;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Demi moule;TUNIFOOD;250GR;12.990 DT
1736617915-481;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Merguez de boeuf;MIMA;280GR;13.000 DT
1736617915-482;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Fromage de brie;SOUANI;200GR;13.100 DT
1736617915-483;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Fromage rapé emmental ...;KAISER;280GR;13.280 DT
1736617915-484;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Maïs doux;BONDUELLE;400GR;13.290 DT
1736617915-485;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Nuggets de poisson sur...;MIMA;280GR;13.290 DT
1736617915-486;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Crevettes panées surge...;CAPTAIN SINDBAD;250GR;13.350 DT
1736617915-487;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Préparation alimentair...;GOUTELA;1KG;13.380 DT
1736617915-488;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Calamars panés;HIMOKA;250GR;13.580 DT
1736617915-489;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Glace;ICE VEGAS;450ML Duo chocolat...;13.690 DT
1736617915-490;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Glace;ICE VEGAS;450ML Duo pistache...;13.690 DT
1736617915-491;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Fromage camembert au four;SOUANI;130GR;13.690 DT
1736617915-492;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Salade de fruits de me...;CAPTAIN SINDBAD;400GR;11.490 DT
1736617915-493;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Moules demi-coquille;CAPTAIN SINDBAD;350GR;13.780 DT
1736617915-494;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Macédoïne;BONDUELLE;400GR;13.790 DT
1736617915-495;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Fromage rapé à l'emmental;PRESIDENT;340GR;13.890 DT
1736617915-496;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Surimi de crabe;FAKAM;500GR;13.900 DT
1736617915-497;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Glace;LONDON DAIRY;500ML Sorbet mangue;12.290 DT
1736617915-498;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Glace;PANAME;900ML Speaculoos;13.990 DT
1736617915-499;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Glace;PANAME;900ML Premium cookies...;13.990 DT
1736617915-500;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Glace;PANAME;900ML Premium caramel...;13.990 DT
1736617915-501;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Glace;LONDON DAIRY;500ML Fraise;12.290 DT
1736617915-502;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Glace;LONDON DAIRY;500ML Creme praliné;12.290 DT
1736617915-503;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Glace;PANAME;900ML Pêche melba;13.990 DT
1736617915-504;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Glace;LONDON DAIRY;500ML Double chocolat;12.290 DT
1736617915-505;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Glace;LONDON DAIRY;500ML Cookies crème;12.290 DT
1736617915-506;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Glace;LONDON DAIRY;500ML Vanille;12.290 DT
1736617915-507;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Glace;PANAME;900ML Premium chocolat...;13.990 DT
1736617915-508;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Glace;LONDON DAIRY;500ML Fruit et crème;12.290 DT
1736617915-509;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Glace;LONDON DAIRY;500ML Caramel crunch;12.290 DT
1736617915-510;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Glace;PANAME;900ML Premium chocolat...;13.990 DT
1736617915-511;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Seiches nettoyées;MAHJOUB;500GR;13.990 DT
1736617915-512;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Glace;LONDON DAIRY;500ML Tiramisu;12.290 DT
1736617915-513;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Glace;PANAME;900ML Premium fraise...;13.990 DT
1736617915-514;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Glace;SELJA;900ML Spéculoos Gold...;13.990 DT
1736617915-515;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Glace;LONDON DAIRY;500ML Sorbet framboise;12.290 DT
1736617915-516;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Glace;PANAME;900ML Folie de nougat...;13.990 DT
1736617915-517;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Glace;PANAME;900ML Premium cappuccino;13.990 DT
1736617915-518;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Glace;LONDON DAIRY;500ML Cheese cake;12.290 DT
1736617915-519;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Glace;LONDON DAIRY;500ML Figue et noix;12.290 DT
1736617915-520;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Seiche nettoyée;CAPTAIN SINDBAD;350GR;14.180 DT
1736617915-521;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Frites traditionnelle ...;MC CAIN;750GR;14.180 DT
1736617915-522;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Préparation alimentair...;FIORE;1KG Dolce;14.230 DT
1736617915-523;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Fromage fondu rapé à l...;MONT REGAL;450GR;14.290 DT
1736617915-524;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Fromage fondu râpé au ...;MONT REGAL;450GR;14.290 DT
1736617915-525;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Fromage gouda;KAISER;270GR;14.380 DT
1736617915-526;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Fromage edam;KAISER;270GR;14.380 DT
1736617915-527;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Petit moule;PAYSAN BRETON;150GR Nature;14.590 DT
1736617915-528;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Glace;LONDON DAIRY;473ML Caramel salé Low...;14.590 DT
1736617915-529;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Fromage fondu;FROMY PLUS;48 portions;14.590 DT
1736617915-530;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Bûchette de chèvre;MERCI CHEF;110GR Ail et fines herbes;14.610 DT
1736617915-531;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Crème glacée;MANEKEN;500ML Creamy cookies;14.790 DT
1736617915-532;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Chair de crabe;FAKAM;250GR;14.790 DT
1736617915-533;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Crème glacée;MANEKEN;500ML Fantastik fraise;14.790 DT
1736617915-534;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Crème glacée;MANEKEN;500ML Cheese cake;14.790 DT
1736617915-535;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Crème glacée;MANEKEN;500ML Mango;14.790 DT
1736617915-536;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Crème glacée;MANEKEN;500ML Vanille;14.790 DT
1736617915-537;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Crème glacée;MANEKEN;500ML Amarena;14.790 DT
1736617915-538;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Préparation alimentair...;FROMY;Conditionné par 100g;14.900 DT/ Kg
1736617915-539;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Mini camemberts;SOUANI;5x30GR Medaillons;14.990 DT
1736617915-540;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Frites allumettes surg...;MC CAIN;750GR;15.180 DT
1736617915-541;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Préparation alimentair...;MONT REGAL;1KG;15.500 DT
1736617915-542;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Camembert;MERCI CHEF;125GR;15.550 DT
1736617915-543;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Mais;TERRE D AQUITAINE;3x150GR Super doux;15.590 DT
1736617915-544;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Salade de fruits de me...;MIMA;400GR;14.990 DT
1736617915-545;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Fromage fondu;MILKANA DELICE;48 portions;15.800 DT
1736617915-546;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Fromage râpé;MAJESTE;3x100GR 100% lait;15.890 DT
1736617915-547;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Fraise;GREENS;450GR;15.930 DT
1736617915-548;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Pinces de crabe panées;MAHJOUB;500GR;15.990 DT
1736617915-549;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Poulpe en tranches;MAHJOUB;500GR;15.990 DT
1736617915-550;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Camembert;NATIONAL SOUANI;250GR;16.170 DT
1736617915-551;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Fromage fondu;PRESIDENT;48 portions;14.300 DT
1736617915-552;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Tomme de TEBOURBA;SOUANI;280GR;16.610 DT
1736617915-553;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Camembert;CALIFE SOUANI;250GR;16.610 DT
1736617915-554;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Parmiggiano reggiano;ZANETTI;100GR;16.690 DT
1736617915-555;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Crevettes entières;DELICES DE LA MER;500GR;16.780 DT
1736617915-556;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Crevettes décortiquées...;DELICES DE LA MER;400GR;16.780 DT
1736617915-557;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Frites super wedges su...;MC CAIN;750GR;16.780 DT
1736617915-558;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Bûchette de chèvre;PAYSAN BRETON;100GR Cendrée;16.790 DT
1736617915-559;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Bûchette de chèvre;PAYSAN BRETON;100GR Poivre;16.790 DT
1736617915-560;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Petits pois;BONDUELLE;400GR;16.990 DT
1736617915-561;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Crevettes pannées;FAKAM;300GR;16.990 DT
1736617915-562;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Fromage fouetté;MADAME LOÏK PAYSAN BRETON;150GR Echalote Ciboulette;16.990 DT
1736617915-563;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Fromage fouetté;MADAME LOÏK PAYSAN BRETON;150GR Saumon;16.990 DT
1736617915-564;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Madame loïk;PAYSAN BRETON;150GR Ail et fines herbes;16.990 DT
1736617915-565;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Camembert palet fou;LA CAVE A FROMAGE;220GR;15.490 DT
1736617915-566;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Anneaux de calamars ne...;CAPTAIN SINDBAD;350GR;17.390 DT
1736617915-567;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Glace;IGLOO;850ML Golden ribbon;17.590 DT
1736617915-568;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Glace;IGLOO;850ML Mango tango;17.590 DT
1736617915-569;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Glace;IGLOO;850ML Rasberry ripple;17.590 DT
1736617915-570;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Mascarpone;ZANETTI;250GR;17.900 DT
1736617915-571;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Poulpe coupée;FAKAM;400GR;17.900 DT
1736617915-572;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Camembert;VIEUX CALIFE SOUANI;250GR;17.980 DT
1736617915-573;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Hamburguer de bœuf;EL MAZRAA;350GR;15.990 DT
1736617915-574;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Fish finger;FAKAM;400GR;17.990 DT
1736617915-575;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Fromage de chèvre pyra...;MERCI CHEF;140GR Ail et fines herbes;17.990 DT
1736617915-576;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Crevette décortiquée d...;CAPTAIN SINDBAD;350GR;18.140 DT
1736617915-577;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Anneaux de calamars;TUNIFOOD;500GR;18.190 DT
1736617915-578;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Brocoli surgelé;NAVARRA;1KG;18.590 DT
1736617915-579;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Crème fraîche à fouetter;VANOISE;1L;18.690 DT
1736617915-580;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Fromage fondu râpé au ...;DELICE;500GR Milkana;18.880 DT
1736617915-581;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Pommes de terre noisette;LUTOSA;750GR;18.890 DT
1736617915-582;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Frites surgelées en slice;GOLDEN FRIE;2.5KG;18.900 DT
1736617915-583;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Hamburger de boeuf;CHAHIA;375GR;18.900 DT
1736617915-584;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Crevettes décortiquées;MIMA;280GR;18.900 DT
1736617915-585;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Frites surgelées;FRITCO;2.5KG 10/10;18.900 DT
1736617915-586;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Pommes de terre croque...;LUTOSA;750GR;18.930 DT
1736617915-587;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Kebab de bœuf;CHAHIA;300GR;18.990 DT
1736617915-588;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Fromage edam;ENTREMONT;10 Tranches;18.990 DT
1736617915-589;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Fromage emmental;ENTREMONT;10 Tranches;18.990 DT
1736617915-590;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Fromage gouda;ENTREMONT;10 tranches;18.990 DT
1736617915-591;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Tartare;APERIFRAIS;100GR Italie;19.290 DT
1736617915-592;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Crevettes cuites décor...;SAFAA;500GR;19.290 DT
1736617915-593;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Escalope de poulet en ...;SADIA;600GR Epices orientales;19.490 DT
1736617915-594;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Frites surgelés;LUTOSA;1KG;19.590 DT
1736617915-595;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Anneaux de calamar pan...;FAKAM;500GR;19.590 DT
1736617915-596;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Ricotte fraîche;MERIAH;Conditionné par 100g;18.500 DT/ Kg
1736617915-597;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Salade de fruits de me...;FAKAM;500GR;19.990 DT
1736617915-598;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Fromage rapé;ZANETTI;100GR Pecorino romano;19.990 DT
1736617915-599;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Frites allumettes surg...;LUTOSA;1KG;20.590 DT
1736617915-600;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Spicy wedges;LUTOSA;750GR;20.900 DT
1736617915-601;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Escalope de poulet pané;EL MAZRAA;700GR;20.900 DT
1736617915-602;https://www.geantdrive.tn/tunis-city/130-cremerie-et-surgele;Pointe de brie pasteur...;PAYSAN BRETON;200GR;20.990 DT
