web-scraper-order,web-scraper-start-url,base,produit,marque,taille,prix
"1736678130-615","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=21","Fromage à tartiner Light","FROMY","Le pot de 150g","3
            dt
            920"
"1736678130-616","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=21","Préparation alimentaire Goutella salée à base de lait frais","FROMY","Le pot de 160g","2
            dt
            870"
"1736678130-617","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=21","Mini bûche de chèvre au poivre","SOIGNON","Le paquet de 110g","13
            dt
            690"
"1736678130-618","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=21","Mini bûche de chèvre nature","SOIGNON","Le paquet de 110g","14
            dt
            540"
"1736678130-619","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=21","Fromage de chèvre à tartiner à l'ail & aux fines herbes","SOIGNON","La barquette de 140g","17
            dt
            500"
"1736678130-620","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=21","Pack de yaourts aromatisés fraise & banane","DÉLICE DANONE","Le paquet de 12 pots de 110g","6
            dt
            380"
"1736678130-621","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=21","Crème fraîche","DÉLICE","Le pot de 15cl","2
            dt
            290"
"1736678130-622","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=21","Fromage crémeux et léger Mon Carré Fraîcheur","LAND'OR","Le paquet de 24 portions","10
            dt
            290"
"1736678130-623","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=21","Fromage crémeux et léger Mon Carré Fraîcheur","LAND'OR","Le paquet de 12 portions","6
            dt
            140"
"1736678130-624","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=21","Fromage crémeux et léger Mon Carré Fraîcheur","LAND'OR","Le paquet de 8 portions","4
            dt
            240"
"1736678130-625","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=21","Fromage crémeux et léger Mon Carré Fraîcheur","LAND'OR","Le paquet de 6 portions","3
            dt
            440"
"1736678130-626","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=21","Fromage Gorgonzola","BALLARINI","Le paquet de 150g","18
            dt
            790"
"1736678130-627","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=21","Fromage Parmigiano Reggiano","ZANETTI","Le paquet de 150g","25
            dt
            990"
"1736678130-628","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=21","Fromage Grana Padano","ZANETTI","le paquet de 150g","21
            dt
            990"
"1736678130-629","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=21","Fromage bleu danois","GRAND'OR","Le paquet de 100g","12
            dt
            590"
"1736678130-630","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=21","Fromage de chèvre à tartiner","SOIGNON","La barquette de 140g","16
            dt
            780"
"1736678135-631","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=22","Fromage 50% chèvre 50% vache Bûchette Duo","SOIGNON","La barre de 50g","18
            dt
            690"
"1736678135-632","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=22","Fromage au miel  La Bûchette De Chèvre","SOIGNON","La barquette de 125g","17
            dt
            990"
"1736678135-633","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=22","Fromage frais à tartiner Fraidoux","PRÉSIDENT","La barquette de 120g","3
            dt
            280"
"1736678135-634","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=22","Préparation alimentaire à base des huiles végétales Le Fondant","LAND'OR","Le sachet de 10 pièces","2
            dt
            750"
"1736678135-635","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=22","Crème chantilly spéciale dessert","PAYSAN BRETON","La bombe de 250g","25
            dt
            810"
"1736678135-636","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=22","Fromage Le Petit Moulé à l'ail & aux fines herbes","PAYSAN BRETON","Le paquet de 100g","9
            dt
            990"
"1736678135-637","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=22","Fromage Le Petit Moulé à l'ail & aux fines herbes","PAYSAN BRETON","La boite de 150g","14
            dt
            990"
"1736678135-638","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=22","Fromage Le Petit Moulé nature","PAYSAN BRETON","La barquette de 150g","14
            dt
            590"
"1736678135-639","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=22","Fromage fouetté Madame Loïk à l'ail & aux fines herbes","PAYSAN BRETON","Le pot de 150g","17
            dt
            330"
"1736678135-640","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=22","Fromage fouetté Madame Loïk saumon ciboulette","PAYSAN BRETON","Le pot de 150g","16
            dt
            990"
"1736678135-641","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=22","Fromage fouetté Madame Loïk nature","PAYSAN BRETON","Le pot de 150g","16
            dt
            990"
"1736678135-642","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=22","Fromage râpé spécial gratin emmental et gouda","PAYSAN BRETON","Le sachet de 200g","21
            dt
            990"
"1736678135-643","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=22","Fromage râpé à l'emmental","PAYSAN BRETON","Le sachet de 100g","11
            dt
            990"
"1736678135-644","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=22","Yaourt bifi 0% citron","VITALAIT","Le pot de 100g","0
            dt
            730"
"1736678135-645","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=22","Yaourt bifi 0% aux morceaux de fraise","VITALAIT","Le pot de 100g","0
            dt
            900"
"1736678135-646","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=22","Fromage fondu à l'Emmental Mini'","PRÉSIDENT","La barquette de 12g","0
            dt
            530"
"1736678135-647","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=22","Fromage fondu à tartiner saveur emmental","DÉLICE","La boite de 24 portions","8
            dt
            830"
"1736678135-648","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=22","Fromage fondu à tartiner saveur emmental","DÉLICE","La boite de 16 portions","6
            dt
            500"
"1736678135-649","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=22","Fromage fondu à tartiner saveur emmental","DÉLICE","La boite de 8 portions","3
            dt
            540"
"1736678135-650","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=22","Fromage et biscuits croustillants Goûter","PRÉSIDENT","Le paquet de 100g","0
            dt
            820"
"1736678135-651","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=22","Fromage fondu Le Cuistot Emmental","PRÉSIDENT","Le paquet de 2 portions de 75g","4
            dt
            260"
"1736678135-652","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=22","Fromage fondu Le Cuistot à la crème","PRÉSIDENT","Le paquet de 2 portions de 75g","4
            dt
            760"
"1736678135-653","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=22","Fromage ricotta à tartiner","KAISER","Le pot de 150g","2
            dt
            980"
"1736678135-654","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=22","Préparation alimentaire fondante et filante Mozza Fino","FROMY","La barre de 200g","2
            dt
            490"
"1736678135-655","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=22","Yaourt aromatisé aux fruits des bois","VITALAIT","Le pot de 110g","0
            dt
            540"
"1736678135-656","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=22","Fromage Goutta du Nord","DÉLICE","Le pot de 160g","3
            dt
            250"
"1736678135-657","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=22","Fromage nature Mon Moment de Plaisir et Douceur","LAND'OR","La barquette de 240g","4
            dt
            880"
"1736678135-658","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=22","Préparation alimentaire spéciale pizza","MONSIEUR FROMAGE","La barre de 135g","2
            dt
            690"
"1736678135-659","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=22","Yaourt  aromatisé aux fruits exotiques","DÉLICE DANONE","Le pot de 110g","0
            dt
            540"
"1736678135-660","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=22","Pack de crèmes desserts Danette chocolat & noisettes pralinées","DÉLICE DANONE","Le paquet de 8 pots de 100g","5
            dt
            490"
"1736678141-661","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=23","Pack de fromages blancs frais Danino nature sucré","DÉLICE DANONE","Le paquet de 12 pots de 50g","6
            dt
            590"
"1736678141-662","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=23","Pack de yaourts natures","DÉLICE DANONE","Le paquet de 12 pots de 110g","6
            dt
            380"
"1736678141-663","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=23","Œufs frais Ovita","EL MAZRAA","Le plateau de 15 oeufs","9
            dt
            990"
"1736678141-664","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=23","Margarine tartine et cuisson","JADIDA","La barquette de 200g","2
            dt
            560"
"1736678141-665","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=23","Yaourt à boire Vit'up Pina colada","VITALAIT","La bouteille de 170g","0
            dt
            950"
"1736678141-666","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=23","Margarine","GOLDINA","La barquette de 400g","5
            dt
            690"
"1736678141-667","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=23","Margarine","GOLDINA","La barquette de 200g","3
            dt
            240"
"1736678141-668","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=23","Yaourt à boire Vit'up Max pommes vanille","VITALAIT","La bouteille de 260g","1
            dt
            210"
"1736678141-669","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=23","Yaourt à boire Danup  vanille pêche & framboise","DÉLICE DANONE","La bouteille de 260g","1
            dt
            220"
"1736678141-670","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=23","Yaourt  aromatisé aux fruits des bois","STIL","Le pot de 12cl","0
            dt
            430"
"1736678141-671","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=23","Fromage blanc Le Cuistot","PRÉSIDENT","Le paquet de 4 portions de 75g","9
            dt
            680"
"1736678141-672","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=23","Fromage fondu Le Cuistot Emmental","PRÉSIDENT","Le paquet de 300g","8
            dt
            050"
"1736678141-673","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=23","Fromage râpé Mix Di Fiore","FIORE","Le sachet de 150g","5
            dt
            250"
"1736678141-674","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=23","Fromage fondu à tartiner","FROMY","La boite de 16 portions","5
            dt
            930"
"1736678141-675","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=23","Fromage  Parmesan râpé déshydraté","ZANETTI","Le sachet de 40g","3
            dt
            890"
"1736678141-676","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=23","Margarine riche en oméga 3 sans acides gras et sans cholestérol","JADIDA","La barquette de 400g","5
            dt
            130"
"1736678141-677","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=23","Préparation alimentaire au cheddar Fromito","FROMY","Le paquet de 25g","0
            dt
            660"
"1736678141-678","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=23","Préparation alimentaire Goutella nature à base de lait frais","FROMY","Le pot de 160g","3
            dt
            060"
"1736678141-679","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=23","Fromage camembert","CAPRICE DES DIEUX","La boite de 200g","27
            dt
            900"
"1736678141-680","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=23","Yaourt aromatisé pêche","VITALAIT","Le pot de 100g","0
            dt
            540"
"1736678141-681","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=23","Pack de crèmes desserts Danette chocolat","DÉLICE DANONE","Le paquet de 8 pots de 100g","5
            dt
            490"
"1736678141-682","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=23","Pack de yaourts aromatisés fraise & vanille","DÉLICE DANONE","Le paquet de 12 pots de 110g","6
            dt
            380"
"1736678141-683","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=23","Yaourt à boire Vit'up Max Pinacolada","VITALAIT","La bouteille de 260g","1
            dt
            210"
"1736678141-684","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=23","Fromage frais nature Rondelé","PRÉSIDENT","Le pot de 110g","5
            dt
            240"
"1736678141-685","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=23","Fromage râpé spécial tajine cheddar et sicilien","PRÉSIDENT","Le sachet de 120g","5
            dt
            400"
"1736678141-686","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=23","Fromage fondu à la mozzarella","PRÉSIDENT","Le sachet de 10 pièces","4
            dt
            860"
"1736678141-687","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=23","Fromage fondu à tartiner","FROMY","La boite de 24 portions","8
            dt
            280"
"1736678141-688","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=23","Fromage fondu à tartiner","PRÉSIDENT","La boite de 48 portions","16
            dt
            490"
"1736678141-689","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=23","Yaourt  aromatisé citron","VITALAIT","Le pot de 100g","0
            dt
            540"
"1736678141-690","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=23","Yaourt aromatisé aux noix de coco","VITALAIT","Le pot de 100g","0
            dt
            540"
"1736678146-691","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=24","Yaourt à boire Vitupti pommes vanille","VITALAIT","La bouteille de 110g","0
            dt
            810"
"1736678146-692","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=24","Yaourt à boire Vitupti à la pulpe de fraise","VITALAIT","La bouteille de 110g","0
            dt
            810"
"1736678146-693","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=24","Préparation alimentaire Goutella  à base de lait frais","FROMY","Le pot de 500g","7
            dt
            630"
"1736678146-694","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=24","Préparation alimentaire Goutella à base de lait frais","FROMY","Le pot de 1Kg","12
            dt
            620"
"1736678146-695","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=24","Fromage fondu à tartiner","LAND'OR","La boîte de 24 portions","8
            dt
            890"
"1736678146-696","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=24","Boisson lactée Danao pêche abricot","DÉLICE DANONE","La brique de 20cl","0
            dt
            990"
"1736678146-697","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=24","Yaourt à boire Vit'up pommes et vanille","VITALAIT","La bouteille de 170g","0
            dt
            950"
"1736678146-698","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=24","Yaourt à boire Vit'up à la pulpe de fraise","VITALAIT","La bouteille de 170g","0
            dt
            950"
"1736678146-699","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=24","Yaourt aromatisé vanille","VITALAIT","Le pot de 100g","0
            dt
            540"
"1736678146-700","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=24","Yaourt nature","VITALAIT","Le pot de 100g","0
            dt
            540"
"1736678146-701","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=24","Œufs frais Oméga 3","EL MAZRAA","Le plateau de 15 oeufs","7
            dt
            990"
"1736678146-702","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=24","Pack de crèmes desserts Danette chocolat & noisettes","DÉLICE DANONE","Le paquet de 8 pots de 100g","6
            dt
            090"
"1736678146-703","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=24","Préparation alimentaire au gruyère râpée","FROMY","Le sachet de 1Kg","17
            dt
            000"
"1736678146-704","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=24","Fromage frais à tartiner Fraidoux","PRÉSIDENT","Fromage frais à tartiner Fraidoux","5
            dt
            200"
"1736678146-705","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=24","Yaourt  aromatisé aux noix de coco","STIL","Le pot de 12cl","0
            dt
            430"
"1736678146-706","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=24","Lait caillé ""Raieb""","DÉLICE","La brique de 420g","1
            dt
            490"
"1736678146-707","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=24","Lait fermenté ""Leben""","DÉLICE","La brique de 420g","1
            dt
            490"
"1736678146-708","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=24","Fromage fondu spécial croque-monsieur","LAND'OR","Le sachet de 10 tranches","5
            dt
            460"
"1736678146-709","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=24","Margarine tartine et cuisson","GOLDINA","La barquette de 1Kg","10
            dt
            400"
"1736678146-710","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=24","Yaourt  aromatisé pomme vanille","DÉLICE DANONE","Le pot de 110g","0
            dt
            540"
"1736678146-711","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=24","Fromage râpé spécial pâte emmental et cheddar","PRÉSIDENT","Le sachet de 120g","5
            dt
            400"
"1736678146-712","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=24","Crème dessert Danette praliné aux noisettes","DÉLICE DANONE","Le pot de 100g","0
            dt
            700"
"1736678146-713","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=24","Yaourt à boire Danup fraise","DÉLICE DANONE","La bouteille de 260g","1
            dt
            220"
"1736678146-714","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=24","Yaourt à boire Danup vanille","DÉLICE DANONE","La bouteille de 160g","0
            dt
            950"
"1736678146-715","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=24","Fromage fondu au cheddar","PRÉSIDENT","Le sachet de 5 pièces","2
            dt
            420"
"1736678146-716","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=24","Fromage fondu à l'emmental Croque'","PRÉSIDENT","Le sachet de 10 pièces","4
            dt
            930"
"1736678146-717","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=24","Fromage fondu à tartiner","FROMY","La boite de 8 portions","3
            dt
            030"
"1736678146-718","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=24","Œufs frais jaune orange+","EL MAZRAA","Le plateau de 6 oeufs","3
            dt
            380"
"1736678146-719","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=24","Œufs frais jaune orange+","CHAHIA","Le plateau de 15 oeufs","8
            dt
            100"
"1736678146-720","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=24","Margarine tartine et cuisson","GOLDINA","Le pot de 500g","5
            dt
            520"
"1736678152-721","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=25","Fromage frais à tartiner Fraidoux","PRÉSIDENT","La barquette de 120g","3
            dt
            070"
"1736678152-722","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=25","Margarine tartine et cuisson","JADIDA","La barquette de 250g","3
            dt
            000"
"1736678152-723","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=25","Fromage fondu à tartiner La Fondue","PRÉSIDENT","La barquette de 150g","4
            dt
            640"
"1736678152-724","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=25","Fromage fondu cheddar","LAND'OR","Le paquet de 40g","1
            dt
            590"
"1736678152-725","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=25","Fromage fondu à l'Emmental Famili'","PRÉSIDENT","Le paquet de 150g","5
            dt
            820"
"1736678152-726","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=25","Fromage fondu à l'Emmental  Maxi'","PRÉSIDENT","Le paquet de 40g","1
            dt
            460"
