web-scraper-order,web-scraper-start-url,base,produit,marque,taille,prix
"1736675862-1221","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=21","Capsules de café caramel","CAFFEITALIA","Le paquet de 10 capsules",""
"1736675862-1222","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=21","Capsules de café caramel","CAFFEITALIA","","11
            dt
            790"
"1736675862-1223","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=21","Crème à tartiner Duo biscuits au cacao & lait Vanoise","VANOISE","Le pot de 340g",""
"1736675862-1224","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=21","Crème à tartiner Duo biscuits au cacao & lait Vanoise","VANOISE","","8
            dt
            240"
"1736675862-1225","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=21","Chocolat en poudre instantané","O'PPA","Le lot de 2 paquets de 100g",""
"1736675862-1226","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=21","Chocolat en poudre instantané","O'PPA","","2
            dt
            900"
"1736675862-1227","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=21","Miel naturel","BURAM","Le pot de 210g",""
"1736675862-1228","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=21","Miel naturel","BURAM","","13
            dt
            790"
"1736675862-1229","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=21","Cake Grand Mère marbré","DAILY'N","Le sachet de 700g",""
"1736675862-1230","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=21","Cake Grand Mère marbré","DAILY'N","","Prix Spécial
        
        
            5
            dt
            690
            
        
    
        
    
    
        


            Prix normal
        
        
            6
            dt
            780"
"1736675862-1231","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=21","Biscuits aux amandes L’amandier","LBM","Le paquet de 9 pièces",""
"1736675862-1232","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=21","Biscuits aux amandes L’amandier","LBM","","1
            dt
            550"
"1736675862-1233","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=21","Crème à tartiner aux noisettes","NOUTY","La barquette de 1Kg",""
"1736675862-1234","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=21","Crème à tartiner aux noisettes","NOUTY","","13
            dt
            500"
"1736675862-1235","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=21","Confiture de figues","SICAM","Le lot de 2 boites de 470g",""
"1736675862-1236","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=21","Confiture de figues","SICAM","","7
            dt
            600"
"1736675862-1237","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=21","Cookies vanille aux pépites de chocolat","SWEETY","Le paquet de 100g",""
"1736675862-1238","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=21","Cookies vanille aux pépites de chocolat","SWEETY","","1
            dt
            690"
"1736675862-1239","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=21","Cookies aux graines de sésame","SWEETY","Le paquet de 100g",""
"1736675862-1240","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=21","Cookies aux graines de sésame","SWEETY","","1
            dt
            690"
"1736675862-1241","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=21","Cookies Suprême chocolat","SWEETY","Le paquet de 100g",""
"1736675862-1242","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=21","Cookies Suprême chocolat","SWEETY","","1
            dt
            690"
"1736675862-1243","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=21","Cookies orange aux pépites de chocolat","SWEETY","Le paquet de 100g",""
"1736675862-1244","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=21","Cookies orange aux pépites de chocolat","SWEETY","","1
            dt
            690"
"1736675862-1245","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=21","Confiture de coings","STICAP","La boite de 470g",""
"1736675862-1246","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=21","Confiture de coings","STICAP","","4
            dt
            380"
"1736675862-1247","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=21","Biscuits Biskrem cacao","ULKER","Le paquet de 110g",""
"1736675862-1248","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=21","Biscuits Biskrem cacao","ULKER","","2
            dt
            130"
"1736675862-1249","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=21","Bonbon Twin Snakes","HARIBO","Le sachet de 67g",""
"1736675862-1250","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=21","Bonbon Twin Snakes","HARIBO","","6
            dt
            490"
"1736675862-1251","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=21","Chocolat noir 60% Lindor","LINDT","La boite de 200g",""
"1736675862-1252","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=21","Chocolat noir 60% Lindor","LINDT","","40
            dt
            420"
"1736675862-1253","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=21","Cookies chocolat et cacahuète","TYPIK","Le paquet de 200g",""
"1736675862-1254","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=21","Cookies chocolat et cacahuète","TYPIK","","9
            dt
            000"
"1736675862-1255","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=21","Biscuits cookies Zoo Country","BAHLSEN","Le paquet de 100g",""
"1736675862-1256","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=21","Biscuits cookies Zoo Country","BAHLSEN","","11
            dt
            160"
"1736675862-1257","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=21","Miel naturel","AL SHIFA","Le pot de 250g",""
"1736675862-1258","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=21","Miel naturel","AL SHIFA","","16
            dt
            650"
"1736675862-1259","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=21","Céréales soufflées","GEPRO'S","Le sachet de 150g",""
"1736675862-1260","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=21","Céréales soufflées","GEPRO'S","","6
            dt
            000"
"1736675868-1261","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=22","Litchi","MA'AM","La boite de 567g",""
"1736675868-1262","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=22","Litchi","MA'AM","","9
            dt
            490"
"1736675868-1263","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=22","Poire au sirop léger","MA'AM","La boite de 430g",""
"1736675868-1264","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=22","Poire au sirop léger","MA'AM","","5
            dt
            590"
"1736675868-1265","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=22","Pêches au sirop léger","MA'AM","La boite de 430g",""
"1736675868-1266","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=22","Pêches au sirop léger","MA'AM","","6
            dt
            100"
"1736675868-1267","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=22","Fruit Coktail","MA'AM","La boite de 430g",""
"1736675868-1268","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=22","Fruit Coktail","MA'AM","","6
            dt
            690"
"1736675868-1269","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=22","Biscuits Fibrextra","MISURA","Le paquet de 385 g",""
"1736675868-1270","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=22","Biscuits Fibrextra","MISURA","","15
            dt
            350"
"1736675868-1271","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=22","Eau de fleur de géranuim","LABORATOIRE ALMAS","Le flacon de 25cl",""
"1736675868-1272","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=22","Eau de fleur de géranuim","LABORATOIRE ALMAS","","1
            dt
            730"
"1736675868-1273","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=22","Bonbon pastilles Pipo fruits","G.F.C.O","Le sachet de 750g",""
"1736675868-1274","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=22","Bonbon pastilles Pipo fruits","G.F.C.O","","6
            dt
            150"
"1736675868-1275","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=22","Barres de chocolat au cacahuète et caramel Single","SNICKERS","Le lot de 6 barres de 50g",""
"1736675868-1276","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=22","Barres de chocolat au cacahuète et caramel Single","SNICKERS","","24
            dt
            790"
"1736675868-1277","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=22","Chocolat fourrée au caramel","MARS","Le sachet de 6 barres de 45g",""
"1736675868-1278","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=22","Chocolat fourrée au caramel","MARS","","24
            dt
            790"
"1736675868-1279","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=22","Bonbons fourrés chamia","PAPILLON","Le sachet de 150g",""
"1736675868-1280","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=22","Bonbons fourrés chamia","PAPILLON","","2
            dt
            130"
"1736675868-1281","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=22","Chewing gum Filifolly Warterm","BIG BABOL","Le sachet de 11g",""
"1736675868-1282","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=22","Chewing gum Filifolly Warterm","BIG BABOL","","3
            dt
            850"
"1736675868-1283","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=22","Chewing gum Filifolly Tutti","BIG BABOL","Le sachet de 11g",""
"1736675868-1284","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=22","Chewing gum Filifolly Tutti","BIG BABOL","","3
            dt
            640"
"1736675868-1285","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=22","Chewing gum fraise Filifolly","BIG BABOL","Le sachet de 11g",""
"1736675868-1286","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=22","Chewing gum fraise Filifolly","BIG BABOL","","4
            dt
            080"
"1736675868-1287","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=22","Thé infusion aux fruits rouges","LOYD","La boite de 20 sachets",""
"1736675868-1288","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=22","Thé infusion aux fruits rouges","LOYD","","4
            dt
            220"
"1736675868-1289","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=22","Capsules de café Classico","TROMBETTA","Le paquet de 10 capsules",""
"1736675868-1290","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=22","Capsules de café Classico","TROMBETTA","","13
            dt
            290"
"1736675868-1291","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=22","Capsules de café Decaffeinato","LAVAZZA","Le paquet de 10 capsules",""
"1736675868-1292","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=22","Capsules de café Decaffeinato","LAVAZZA","","25
            dt
            980"
"1736675868-1293","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=22","Capsules de café Ricoo","LAVAZZA","Le paquet de 10 capsules",""
"1736675868-1294","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=22","Capsules de café Ricoo","LAVAZZA","","25
            dt
            980"
"1736675868-1295","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=22","Capsules de café Intenso","LAVAZZA","Le paquet de 10 capsules",""
"1736675868-1296","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=22","Capsules de café Intenso","LAVAZZA","","25
            dt
            980"
"1736675868-1297","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=22","Gâteau Brownies","MOULIN D'OR","Le paquet de 4 pièces",""
"1736675868-1298","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=22","Gâteau Brownies","MOULIN D'OR","","2
            dt
            890"
"1736675868-1299","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=22","Sucette","CRACOCARTE","La sucette",""
"1736675868-1300","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=22","Sucette","CRACOCARTE","","2
            dt
            990"
"1736675868-1301","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=22","Sucette ourson","CRACOCARTE","La sucette",""
"1736675868-1302","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=22","Sucette ourson","CRACOCARTE","","2
            dt
            910"
"1736675868-1303","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=22","Lait concentré sucré","NESTLÉ","La boîte de 397g",""
"1736675868-1304","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=22","Lait concentré sucré","NESTLÉ","","7
            dt
            670"
"1736675868-1305","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=22","Bonbons fourrés mous Sweet","PAPILLON","Le sachet de 350g",""
"1736675868-1306","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=22","Bonbons fourrés mous Sweet","PAPILLON","","5
            dt
            760"
"1736675868-1307","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=22","Chocolat blanc au lait Lindt Swiss Classic","LINDT","La tablette de 100g",""
"1736675868-1308","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=22","Chocolat blanc au lait Lindt Swiss Classic","LINDT","","13
            dt
            250"
"1736675868-1309","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=22","Chocolat au lait aux raisins secs et noisettes Swiss Premium","LINDT","La tablette de 300g",""
"1736675868-1310","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=22","Chocolat au lait aux raisins secs et noisettes Swiss Premium","LINDT","","34
            dt
            590"
"1736675868-1311","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=22","Chocolat aux noisettes The Golden Experience","FERRERO ROCHER","Fines gaufrettes enrobées de chocolat au lait et noisettes broyées et fourrées noisette
Le coffret de 16 rochers – 200 gr",""
"1736675868-1312","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=22","Chocolat aux noisettes The Golden Experience","FERRERO ROCHER","","33
            dt
            400"
"1736675868-1313","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=22","Chocolat The Golden Experience","FERRERO ROCHER","Le coffret de 24 boules",""
"1736675868-1314","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=22","Chocolat The Golden Experience","FERRERO ROCHER","","Prix Spécial
        
        
            55
            dt
            150
            
        
    
        
    
    
        


            Prix normal
        
        
            59
            dt
            900"
"1736675868-1315","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=22","Miel de thym","SONIA","Le pot de 250g",""
"1736675868-1316","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=22","Miel de thym","SONIA","","24
            dt
            500"
"1736675868-1317","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=22","Miel de thym","SONIA","Le pot de 500g",""
"1736675868-1318","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=22","Miel de thym","SONIA","","42
            dt
            900"
"1736675868-1319","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=22","Tartelettes Tigato chocolat","KIF","Le paquet de 125g",""
"1736675868-1320","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=22","Tartelettes Tigato chocolat","KIF","","1
            dt
            830"
"1736675874-1321","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=23","Tartelettes Tigato fraise","KIF","Le paquet de 125g",""
"1736675874-1322","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=23","Tartelettes Tigato fraise","KIF","","1
            dt
            830"
"1736675874-1323","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=23","Tartelettes Tigato au lait","KIF","Le paquet de 125g",""
"1736675874-1324","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=23","Tartelettes Tigato au lait","KIF","","1
            dt
            830"
"1736675874-1325","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=23","Tartelettes Tigato noisette","KIF","Le paquet de 125g",""
"1736675874-1326","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=23","Tartelettes Tigato noisette","KIF","","1
            dt
            830"
"1736675874-1327","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=23","Biscuits D'croc tiramisu","KIF","Le paquet de 220g",""
"1736675874-1328","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=23","Biscuits D'croc tiramisu","KIF","","3
            dt
            290"
"1736675874-1329","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=23","Biscuits tiramisu D'croc","KIF","Le paquet de 110g",""
"1736675874-1330","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=23","Biscuits tiramisu D'croc","KIF","","1
            dt
            810"
"1736675874-1331","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=23","Gâteau Tomito vanille fourré au lait","TOM","Le paquet de 16g",""
"1736675874-1332","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=23","Gâteau Tomito vanille fourré au lait","TOM","","0
            dt
            190"
"1736675874-1333","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=23","Gâteau Tomito vanille fourré au lait","TOM","Le paquet de 10 de 18g",""
"1736675874-1334","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=23","Gâteau Tomito vanille fourré au lait","TOM","","1
            dt
            990"
"1736675874-1335","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=23","Biscuits Tortina Mini Original","LOACKER","Le paquet de 90g",""
"1736675874-1336","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=23","Biscuits Tortina Mini Original","LOACKER","","19
            dt
            700"
