web-scraper-order,web-scraper-start-url,base,produit,marque,taille,prix
"1736677240-313","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=6","Framboise","","","17
            dt
            250"
"1736677240-314","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=6","Piment de Cayenne","","Au kg",""
"1736677240-315","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=6","Piment de Cayenne","","","2
            dt
            300"
"1736677240-316","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=6","Mini Cornichon","","Au Kg",""
"1736677240-317","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=6","Mini Cornichon","","","2
            dt
            875"
"1736677240-318","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=6","Thomson A","","Au Kg",""
"1736677240-319","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=6","Thomson A","","","99
            dt
            000"
"1736677240-320","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=6","Pomme Chahla","","Au Kg",""
"1736677240-321","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=6","Pomme Chahla","","","99
            dt
            000"
"1736677240-322","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=6","Mais doux","","La pièce",""
"1736677240-323","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=6","Mais doux","","","2
            dt
            875"
"1736677240-324","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=6","Pomme gala A","","Au Kg",""
"1736677240-325","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=6","Pomme gala A","","","99
            dt
            000"
"1736677240-326","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=6","Figue de Barbarie","","Au Kg",""
"1736677240-327","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=6","Figue de Barbarie","","","10
            dt
            350"
"1736677240-328","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=6","Olive verte meski grosse","VETRAPA","Le bocal de 400g",""
"1736677240-329","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=6","Olive verte meski grosse","VETRAPA","","3
            dt
            700"
"1736677240-330","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=6","Olives vertes","RUSPINA","Le pot de 37cl",""
"1736677240-331","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=6","Olives vertes","RUSPINA","","4
            dt
            360"
"1736677240-332","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=6","Poulet à griller","EL MAZRAA","La pièce",""
"1736677240-333","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=6","Poulet à griller","EL MAZRAA","","13
            dt
            150"
"1736677240-334","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=6","Oignon rouge en barquette","LE CHAMPS","La barquette de 400g",""
"1736677240-335","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=6","Oignon rouge en barquette","LE CHAMPS","","4
            dt
            600"
"1736677240-336","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=6","Cuisse de poulet","","Le Kg",""
"1736677240-337","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=6","Cuisse de poulet","","","16
            dt
            560"
"1736677240-338","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=6","Maigre élevage","","Au Kg",""
"1736677240-339","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=6","Maigre élevage","","","22
            dt
            900"
"1736677240-340","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=6","Avocat","","La pièce",""
"1736677240-341","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=6","Avocat","","","6
            dt
            900"
"1736677240-342","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=6","Mangue","","La pièce",""
"1736677240-343","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=6","Mangue","","","7
            dt
            490"
"1736677240-344","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=6","Poire Williams B","","Au Kg",""
"1736677240-345","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=6","Poire Williams B","","","9
            dt
            200"
"1736677240-346","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=6","Fenouil avec fane","","Au Kg",""
"1736677240-347","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=6","Fenouil avec fane","","","12
            dt
            990"
"1736677240-348","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=6","Plaquemine","","Au Kg",""
"1736677240-349","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=6","Plaquemine","","","13
            dt
            000"
"1736677240-350","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=6","Pate de sésame","EL ZAYETTE","Le pot de 500g",""
"1736677240-351","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=6","Pate de sésame","EL ZAYETTE","","9
            dt
            500"
"1736677240-352","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=6","Pistache moulue","","au kg",""
"1736677240-353","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=6","Pistache moulue","","","122
            dt
            000"
"1736677240-354","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=6","Pistache import","","au kg",""
"1736677240-355","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=6","Pistache import","","","97
            dt
            400"
"1736677240-356","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=6","Noix en coque californie","","au kg",""
"1736677240-357","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=6","Noix en coque californie","","","21
            dt
            000"
"1736677240-358","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=6","Noix de pecan décortiquée","","au kg",""
"1736677240-359","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=6","Noix de pecan décortiquée","","","66
            dt
            000"
"1736677240-360","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=6","Noix de coco moelleux","","au kg",""
"1736677240-361","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=6","Noix de coco moelleux","","","70
            dt
            000"
"1736677240-362","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=6","Noix de brésil décortiquée","","au kg",""
"1736677240-363","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=6","Noix de brésil décortiquée","","","61
            dt
            900"
"1736677240-364","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=6","Noix du brésil","","au kg",""
"1736677240-365","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=6","Noix du brésil","","","35
            dt
            000"
"1736677247-366","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=7","Noix coco râpée","","au kg",""
"1736677247-367","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=7","Noix coco râpée","","","19
            dt
            900"
"1736677247-368","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=7","Noisette moulue","","au kg",""
"1736677247-369","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=7","Noisette moulue","","","59
            dt
            900"
"1736677247-370","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=7","Noisette en coque","","au kg",""
"1736677247-371","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=7","Noisette en coque","","","25
            dt
            650"
"1736677247-372","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=7","Amande rouge Barlez","","au kg",""
"1736677247-373","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=7","Amande rouge Barlez","","","45
            dt
            500"
"1736677247-374","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=7","Amande rouge moulue","","au kg",""
"1736677247-375","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=7","Amande rouge moulue","","","33
            dt
            000"
"1736677247-376","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=7","Amande effilée","","au kg",""
"1736677247-377","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=7","Amande effilée","","","44
            dt
            500"
"1736677247-378","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=7","Amande blanchie moulue","","au kg",""
"1736677247-379","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=7","Amande blanchie moulue","","","43
            dt
            900"
"1736677247-380","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=7","Amande achek","","au kg",""
"1736677247-381","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=7","Amande achek","","","71
            dt
            900"
"1736677247-382","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=7","Olive","","Au Kg",""
"1736677247-383","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=7","Olive","","","3
            dt
            900"
"1736677247-384","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=7","Poire Alexandrine","","Au Kg",""
"1736677247-385","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=7","Poire Alexandrine","","","6
            dt
            900"
"1736677247-386","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=7","Épices sumac moulu","DURRA","La bouteille de 175g",""
"1736677247-387","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=7","Épices sumac moulu","DURRA","","15
            dt
            000"
"1736677247-388","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=7","Mélasse de grenade","DURRA","La bouteille de 500ml",""
"1736677247-389","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=7","Mélasse de grenade","DURRA","","15
            dt
            990"
"1736677247-390","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=7","Préparation pour Falafel","DURRA","Le paquet de 350g",""
"1736677247-391","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=7","Préparation pour Falafel","DURRA","","14
            dt
            600"
"1736677247-392","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=7","Thym vert","DURRA","Le sachet de 400g",""
"1736677247-393","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=7","Thym vert","DURRA","","15
            dt
            290"
"1736677247-394","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=7","Zeriol","","Au Kg",""
"1736677247-395","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=7","Zeriol","","","14
            dt
            900"
"1736677247-396","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=7","Grenade","","Au Kg",""
"1736677247-397","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=7","Grenade","","","3
            dt
            450"
"1736677247-398","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=7","Raisin Sultanine","","Au Kg",""
"1736677247-399","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=7","Raisin Sultanine","","","6
            dt
            900"
"1736677247-400","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=7","Raisin red globe","","Au Kg",""
"1736677247-401","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=7","Raisin red globe","","","6
            dt
            900"
"1736677247-402","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=7","Figue fraiche noire","","Au Kg",""
"1736677247-403","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=7","Figue fraiche noire","","","11
            dt
            500"
"1736677247-404","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=7","Œufs de caille","CHAHIA","Le plateau de 12 pièces",""
"1736677247-405","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=7","Œufs de caille","CHAHIA","","5
            dt
            790"
"1736677247-406","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=7","Dattes en cubes","KARTAGO","La barquette de 250g",""
"1736677247-407","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=7","Dattes en cubes","KARTAGO","","3
            dt
            500"
"1736677247-408","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=7","Choco pops","KARTAGO","La barquette de 250g",""
"1736677247-409","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=7","Choco pops","KARTAGO","","5
            dt
            900"
"1736677247-410","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=7","Sésame Pops","KARTAGO","La barquette de 250g",""
"1736677247-411","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=7","Sésame Pops","KARTAGO","","5
            dt
            900"
"1736677247-412","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=7","Laurier frais","","Au Kg",""
"1736677247-413","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=7","Laurier frais","","","2
            dt
            850"
"1736677247-414","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=7","Gombo","","Au Kg",""
"1736677247-415","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=7","Gombo","","","24
            dt
            900"
"1736677247-416","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=7","Endive","","Au Kg",""
"1736677247-417","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=7","Endive","","","8
            dt
            625"
"1736677247-418","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=7","Coriandre","","La pièce",""
"1736677247-419","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=7","Coriandre","","","1
            dt
            080"
"1736677247-420","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=7","Pêche Astoria","","Au Kg",""
"1736677247-421","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=7","Pêche Astoria","","","99
            dt
            000"
"1736677247-422","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=7","Pastèque","","Au Kg",""
"1736677247-423","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=7","Pastèque","","","4
            dt
            990"
"1736677247-424","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=7","Pomme Anna calibre petit","","Au Kg",""
"1736677247-425","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=7","Pomme Anna calibre petit","","","99
            dt
            000"
"1736677254-426","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=8","Pomme Lorca","","Au Kg",""
"1736677254-427","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=8","Pomme Lorca","","","99
            dt
            000"
"1736677254-428","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=8","Pomme délicieuse A","","Au Kg",""
"1736677254-429","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=8","Pomme délicieuse A","","","99
            dt
            000"
"1736677254-430","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=8","Melon jaune canarie","","Au Kg",""
"1736677254-431","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=8","Melon jaune canarie","","","4
            dt
            025"
"1736677254-432","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=8","Dattes branchées bouquet","","Au Kg",""
"1736677254-433","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=8","Dattes branchées bouquet","","","7
            dt
            800"
"1736677254-434","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=8","Crokids panés","","Au Kg",""
"1736677254-435","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=8","Crokids panés","","","24
            dt
            200"
"1736677254-436","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/","https://www.carrefour.tn/default/catalog/category/view/s/fromages-et-cremerie/id/193/?p=8","Rumsteak de veau","","Au Kg",""
